timestamp,latitude,longitude,count
2026-01-01 01:04:40.277515497,41.8973475483053,-87.63919827385949,3
2026-01-02 15:52:47.533137694,41.886099580678675,-87.6369182995666,3
2026-01-02 02:56:46.285360352,41.933414435502996,-87.6040746136923,4
2026-01-02 20:59:22.160328356,41.96428328603917,-87.64057115279697,2
2026-01-02 00:20:04.095257988,41.948369091257234,-87.68348362113736,4
2026-01-02 12:09:06.906092022,41.94847409306569,-87.62436490558589,2
2026-01-02 17:44:08.217938302,41.83593848648536,-87.70292878362542,3
2026-01-02 22:56:05.849408858,41.87963157462973,-87.65885016600002,3
2026-01-02 13:19:29.110857037,41.87037471603751,-87.67155655670024,1
2026-01-02 23:11:22.437209170,41.88692866792269,-87.694863284334,2
2026-01-02 02:37:10.041320559,41.97194223056409,-87.68099460103353,4
2026-01-02 14:32:39.766908480,41.84164580811282,-87.66904878640408,2
2026-01-02 05:40:47.628162991,41.8516280286317,-87.68241164669006,4
2026-01-02 01:35:50.685240927,41.82326072107727,-87.51958518830072,1
2026-01-02 22:06:11.848822915,41.8596875521606,-87.60930666694357,3
2026-01-02 00:30:27.188611468,41.899838303723335,-87.65236936427381,2
2026-01-02 14:11:14.825711987,41.864780625499556,-87.61586980662243,1
2026-01-02 01:02:36.245357905,41.928735790891,-87.62047424033989,4
2026-01-02 08:58:00.261562906,41.87323567007933,-87.50420990146417,3
2026-01-02 22:11:46.337483160,41.89115788584541,-87.69654468831901,2
2026-01-02 12:51:56.278305875,41.7908707006513,-87.57415369110652,7
2026-01-02 06:23:42.430632073,41.88572812560513,-87.54151048162042,3
2026-01-02 08:49:13.020393947,41.85950427093394,-87.73520330694872,2
2026-01-02 22:46:21.324868205,41.921291400684915,-87.64951151338738,3
2026-01-02 19:18:19.453934627,41.90723276209939,-87.52586130367541,4
2026-01-02 16:40:30.558329918,41.86327145232327,-87.62580725104846,3
2026-01-02 17:25:01.830282651,41.86856744712475,-87.55952517439196,1
2026-01-02 19:13:16.392813752,41.91463873455694,-87.7241224153392,2
2026-01-02 02:16:52.250669564,41.95366142166384,-87.59154797134615,4
2026-01-02 19:10:54.743506642,41.89370047357757,-87.5604812778336,4
2026-01-02 02:48:37.748093769,41.958910484082566,-87.75359429660828,2
2026-01-02 21:33:38.869692036,41.951897452402676,-87.60769860323796,4
2026-01-02 03:46:57.646441199,41.88982004463494,-87.6135794056431,2
2026-01-03 23:40:44.965481461,41.952172777382955,-87.67441529372876,4
2026-01-03 20:24:46.109882083,41.92093969912833,-87.5792907959866,1
2026-01-03 10:54:13.071903126,41.8678419155567,-87.750011337524,3
2026-01-03 22:02:33.379772543,41.797987022947055,-87.70489883284637,3
2026-01-03 23:58:42.648712974,41.891913708966435,-87.71456595303354,5
2026-01-03 21:31:43.685664668,41.84498125204559,-87.62150551407649,1
2026-01-03 04:45:24.845231194,41.90460323528008,-87.6720803957722,2
2026-01-03 00:07:49.137668719,41.85841294138878,-87.59852996465608,1
2026-01-03 19:13:23.276954640,41.919575952101205,-87.74938362226325,4
2026-01-03 04:50:33.974366126,41.86385579668087,-87.61793259508349,3
2026-01-03 17:37:51.262343197,41.94577929447847,-87.62427240049395,2
2026-01-03 14:47:29.095001738,41.83369330731332,-87.65128100128447,4
2026-01-03 02:12:04.694903210,41.901834854423164,-87.63766519904127,2
2026-01-03 03:28:59.254003060,41.85140498808133,-87.69398514467738,4
2026-01-03 12:12:01.676601815,41.94413308277641,-87.65036716905186,5
2026-01-03 03:13:05.774293006,41.89553879470232,-87.51273924639243,1
2026-01-03 09:48:38.860654639,41.88610952966586,-87.56522559055202,4
2026-01-03 10:02:29.763815152,41.798621625334555,-87.75417900615948,2
2026-01-03 07:35:20.902717597,41.97496155812148,-87.56344039780556,5
2026-01-03 12:18:20.670734023,41.8611370758058,-87.56596890803594,3
2026-01-03 20:05:49.836106613,41.949760725330314,-87.62430878930961,5
2026-01-03 06:44:04.828081947,41.911379261815675,-87.56468277973325,1
2026-01-03 19:51:07.783878587,41.90079827896544,-87.64832038333279,3
2026-01-03 02:52:19.708826726,41.803346958488646,-87.54796826621117,2
2026-01-04 15:22:52.778028244,41.99912075061237,-87.60370694371218,4
2026-01-04 03:58:54.353384532,41.87379496740895,-87.5823516326986,2
2026-01-04 10:45:28.420985175,41.92299077042053,-87.53206378314256,4
2026-01-04 04:20:32.062752747,41.855973214405395,-87.54249726542376,4
2026-01-04 11:45:53.067663497,41.85567178959859,-87.60265996296141,2
2026-01-04 05:50:52.868030413,41.93549063303668,-87.77345561829404,1
2026-01-04 08:47:54.964458177,41.83678852668181,-87.61494004593347,4
2026-01-04 21:49:45.313870484,41.91344248204496,-87.59004004177687,5
2026-01-04 02:31:10.247453420,41.840423620982136,-87.69173576023468,3
2026-01-04 08:07:57.126916669,41.8745659809174,-87.60974229229014,2
2026-01-04 14:21:48.429350588,41.91507063361505,-87.63937889844533,3
2026-01-04 18:16:27.773459098,41.87470098720078,-87.61407785127554,5
2026-01-04 17:34:40.526658663,41.89627271689196,-87.77439531794799,4
2026-01-04 17:59:58.577677607,41.81926926402854,-87.68004780424512,5
2026-01-04 18:39:22.446218521,41.85690431237901,-87.72890554889076,1
2026-01-04 13:19:51.891755902,41.85207057935723,-87.58104392273478,5
2026-01-04 08:56:41.482288901,41.84626923584489,-87.59733210335173,2
2026-01-04 05:37:43.836998128,41.90500172199641,-87.69185848310046,7
2026-01-04 12:21:03.975158852,41.95065894245106,-87.6562391452942,1
2026-01-04 20:28:00.289600197,41.84711670329357,-87.60153182239601,4
2026-01-04 06:35:44.884385237,41.9586468497506,-87.47684032284359,3
2026-01-04 08:12:22.487490345,41.868603807948894,-87.69660328251531,1
2026-01-04 03:17:01.358421759,41.80337971900904,-87.5878481960983,3
2026-01-05 08:46:08.699220405,41.88631953514887,-87.65322783696777,2
2026-01-05 10:52:43.384785614,41.8229129651109,-87.59456444999184,1
2026-01-05 21:31:40.523413986,41.88696980573185,-87.55704886979011,5
2026-01-05 05:47:34.546124543,41.79281738919923,-87.72673950035924,6
2026-01-05 18:48:42.403050061,41.919890394815724,-87.60883896264637,4
2026-01-05 13:29:31.551394926,41.91893879336004,-87.59229488792512,6
2026-01-05 23:02:04.518729244,41.95301872201484,-87.65733042958897,4
2026-01-05 10:55:22.181584376,41.83676474765416,-87.6767449800377,2
2026-01-05 02:40:42.271816733,41.868044767274064,-87.5630220465004,1
2026-01-05 09:27:32.467148187,41.87525227293933,-87.56684958271352,3
2026-01-05 20:42:22.858307211,41.91047423453548,-87.63061880750772,1
2026-01-05 18:44:02.210282296,41.87749576746059,-87.6424414008618,3
2026-01-05 11:31:00.197807612,41.82698598591764,-87.6355707362154,2
2026-01-05 11:03:30.493892698,41.83195567790524,-87.54212926799678,3
2026-01-05 03:19:00.944109569,41.90049068583614,-87.62630354014388,1
2026-01-05 02:39:18.385997374,41.892007186322736,-87.62031285490569,2
2026-01-05 20:28:51.121287180,41.76573657223296,-87.56969527614092,4
2026-01-05 14:28:55.872854398,41.96797972612172,-87.59882214567392,5
2026-01-05 05:11:33.132067474,41.96735842010361,-87.56163707898668,4
2026-01-05 00:42:57.724136613,41.90986855714307,-87.58539914582174,1
2026-01-05 16:59:39.082763062,41.788919443514295,-87.62478273535537,2
2026-01-05 03:26:57.292349758,41.96454976704429,-87.54824676398226,3
2026-01-05 00:23:52.494883948,41.8234264314769,-87.60598052173007,3
2026-01-05 21:32:06.910058753,41.967978058332235,-87.5761472002892,1
2026-01-05 14:16:10.641408170,41.88031061890521,-87.64197483908774,3
2026-01-05 14:17:49.670132846,41.90366109072738,-87.60632412040401,2
2026-01-05 09:30:28.785605119,41.93106118694482,-87.56824978942689,3
2026-01-05 00:17:57.397454120,41.89706400171826,-87.5525601333037,5
2026-01-06 23:04:37.887992345,41.85290211292947,-87.66748396502352,4
2026-01-06 17:36:13.959754228,41.85403794380673,-87.54353338360501,4
2026-01-06 02:30:38.744363932,41.87955549732884,-87.62794496331804,5
2026-01-06 04:54:19.932515835,41.85910967441051,-87.67497351503373,2
2026-01-06 07:39:33.047015011,41.96996933377438,-87.64995635350242,5
2026-01-06 04:43:18.524416854,42.03704268396838,-87.57872286550932,4
2026-01-06 03:54:32.097647913,41.87965427938856,-87.6130854451293,1
2026-01-06 18:05:02.794243222,41.899348294871814,-87.74601801596233,3
2026-01-06 12:31:41.862838066,41.88229905016573,-87.67141036987434,2
2026-01-06 11:33:20.851804190,41.848856293253355,-87.63259523622037,1
2026-01-06 06:03:30.495503484,41.914314133872814,-87.62601985789992,2
2026-01-06 03:18:25.361504162,41.86705163411069,-87.63600520681449,6
2026-01-06 20:17:56.857154105,41.94034736893233,-87.65568036629438,1
2026-01-06 03:50:50.958958467,41.836448163860204,-87.66326373324972,2
2026-01-06 09:42:59.468926452,41.930566980527175,-87.67036103834089,3
2026-01-06 21:30:24.947921401,41.88322765918632,-87.63864654939509,3
2026-01-06 10:47:47.843515172,41.81424917775149,-87.62560482514031,3
2026-01-06 05:57:42.313293992,41.84699161498729,-87.57055569129722,4
2026-01-06 12:52:39.476373060,41.7840600786013,-87.6488743929177,6
2026-01-06 22:51:14.375449067,41.86648653350379,-87.6252572027226,1
2026-01-06 04:59:06.770689572,41.93636537677736,-87.5309563601438,2
2026-01-06 22:00:15.702419162,41.87370616287922,-87.57338263210698,1
2026-01-06 04:29:37.444814765,41.9224196979784,-87.60035399746037,3
2026-01-06 22:05:45.530154836,41.73157028120737,-87.6068268558169,3
2026-01-06 19:02:50.097165709,41.81997856099301,-87.67252612251274,4
2026-01-06 23:50:27.038262725,41.95894371992493,-87.6219383730284,3
2026-01-06 03:39:21.027757614,41.865308396432965,-87.67433152563984,2
2026-01-06 15:50:19.792417569,41.872790903468875,-87.61641267889563,4
2026-01-06 16:16:27.326860017,41.80725789537016,-87.60317123743701,3
2026-01-06 07:15:34.296290316,41.896819322585316,-87.59188111097431,6
2026-01-07 15:31:47.003359583,41.9438403935753,-87.63638405089782,5
2026-01-07 02:12:04.925870698,41.84163565318132,-87.65466838395015,2
2026-01-07 07:50:13.647206841,41.911603962110114,-87.65229048777385,2
2026-01-07 06:36:13.178211988,41.95021523955931,-87.65984468462541,4
2026-01-07 13:00:35.628619742,41.861258401617974,-87.59261788207105,3
2026-01-07 07:41:30.436368980,41.77270233291113,-87.65166629513587,3
2026-01-07 09:36:05.308946042,41.93748171963606,-87.61763349710486,2
2026-01-07 13:04:08.981936371,41.87803036742783,-87.57063182098236,4
2026-01-07 21:54:14.846566078,41.91302831726858,-87.62368444675765,2
2026-01-07 05:45:55.550259273,41.9052297231646,-87.68713751004408,6
2026-01-07 05:15:09.210999856,41.885592120699364,-87.60512968491905,3
2026-01-07 08:04:01.629280937,41.855276442788764,-87.56186592566925,2
2026-01-07 02:46:36.840055534,41.90085118601738,-87.54309244258441,2
2026-01-07 10:08:49.948732042,41.86663536732239,-87.7253676555833,2
2026-01-07 03:18:42.985498859,42.018560543061476,-87.66499510510425,2
2026-01-07 19:58:50.530217434,41.89972972258631,-87.62608501097921,3
2026-01-07 23:48:32.429277623,41.91076224416406,-87.64640200540515,4
2026-01-07 10:11:40.726304055,41.93941464778245,-87.53504886982111,4
2026-01-07 07:43:01.546945613,41.908017352353745,-87.59862036559922,5
2026-01-07 21:05:51.542562534,41.9524699144843,-87.64610046302124,3
2026-01-07 01:16:02.533560969,41.93478402393784,-87.6514762255002,2
2026-01-07 15:39:15.057198649,41.87825542750929,-87.67478880029708,2
2026-01-07 19:45:17.966299688,41.96666706211339,-87.63570676013848,2
2026-01-07 09:28:03.203149908,41.86494632877719,-87.6709511605706,1
2026-01-07 08:49:46.934995165,41.94252221246592,-87.62609772195698,4
2026-01-07 02:03:48.875049585,41.77802271277807,-87.66239024986336,2
2026-01-07 15:41:05.840939930,41.85888770435597,-87.5686573784055,4
2026-01-07 15:44:44.783153813,41.912990841950005,-87.62316321264528,5
2026-01-07 01:11:13.269449415,41.8653695915117,-87.72023953886638,5
2026-01-07 18:11:23.451538519,41.82063980014059,-87.74428782479352,2
2026-01-07 12:31:33.755874463,41.79808970754783,-87.67551846749862,2
2026-01-07 00:01:32.228977965,41.81207555079215,-87.57851885619186,2
2026-01-07 21:21:58.806301560,41.80928062504611,-87.64877186227487,2
2026-01-07 05:09:51.402927921,41.954688944530055,-87.5693493537408,2
2026-01-07 04:58:03.517792968,41.976124230039154,-87.70347999284935,3
2026-01-07 20:38:48.354969316,41.85379029346505,-87.60458639743153,1
2026-01-08 21:19:14.775144629,41.83412451856706,-87.49290202736344,3
2026-01-08 02:46:04.204252789,41.84242230093149,-87.78890250009516,1
2026-01-08 09:37:49.292905680,41.76561081110242,-87.70152153845788,6
2026-01-08 23:29:13.990032997,41.91453571170372,-87.66439883753402,3
2026-01-08 07:42:21.798121984,41.81889358340509,-87.62460966748472,3
2026-01-08 10:21:23.241918587,41.90900953573327,-87.53668719279266,4
2026-01-08 10:49:30.417616006,41.88149933130256,-87.65452896270742,3
2026-01-08 08:17:51.141617891,41.953939632856965,-87.6776146593578,3
2026-01-08 09:20:17.955875507,41.87617308690783,-87.52542111748414,2
2026-01-08 16:03:17.077736872,41.91788890048721,-87.6566294594398,5
2026-01-08 00:55:30.028741544,41.95494828269589,-87.54283931192583,4
2026-01-08 17:50:34.940649614,41.9591035154568,-87.60797811097943,1
2026-01-08 18:52:46.535159446,41.76956922951023,-87.75064615569192,2
2026-01-08 03:51:14.830207336,41.81178019483408,-87.63119402265103,3
2026-01-08 14:15:45.160787656,41.85837135740653,-87.757551873352,5
2026-01-08 10:11:58.218921551,41.8807740813411,-87.7548641292993,5
2026-01-08 19:04:26.448247278,41.73920028596358,-87.65065140473162,1
2026-01-08 12:29:27.523141488,41.844344302392834,-87.60556275875587,3
2026-01-08 09:02:29.818280389,41.80384722604363,-87.55837518620238,2
2026-01-08 03:21:03.483721076,41.79995578273301,-87.61607379826427,3
2026-01-08 22:44:08.430351037,41.91520144514898,-87.74247932595796,1
2026-01-08 15:38:24.242029583,41.891604771709865,-87.6050817050724,2
2026-01-09 12:49:49.504911393,41.83820586181908,-87.60413221610517,1
2026-01-09 16:56:20.861113587,41.82648014902226,-87.4912093346746,1
2026-01-09 22:27:39.522413757,41.92389651511398,-87.63634870909368,1
2026-01-09 12:50:15.200417115,41.813505886588416,-87.60864236776497,2
2026-01-09 23:15:00.200565642,41.85274473597859,-87.6544203984007,3
2026-01-09 20:48:54.982699302,41.92120000252061,-87.65258119150856,3
2026-01-09 19:05:56.132030426,41.92607952628751,-87.72068528654762,4
2026-01-09 08:40:42.156155078,41.905903763691164,-87.61916431798308,6
2026-01-09 18:43:00.754510567,41.88280915291162,-87.55487453365538,1
2026-01-09 03:46:50.016689830,41.83230882613518,-87.67011472142079,2
2026-01-09 22:28:05.686893712,41.78453909419695,-87.51806094631631,2
2026-01-09 03:41:11.198331262,41.80760902855261,-87.55884815549484,1
2026-01-09 19:12:50.424826220,41.85351721925173,-87.66463908416473,5
2026-01-09 05:25:20.261964010,41.98958659207048,-87.72387582498584,3
2026-01-09 07:41:51.427877578,41.92787451414727,-87.57153165959063,4
2026-01-09 17:19:32.745749895,41.88716571089307,-87.68448661738825,2
2026-01-09 11:56:36.761484368,41.91537494532625,-87.64605568780946,2
2026-01-09 10:07:20.587818538,41.8899474305773,-87.6348069269936,4
2026-01-09 23:33:11.845548259,41.896129583882846,-87.71324112579852,3
2026-01-09 19:43:59.250382504,41.953922005029476,-87.64819393727723,2
2026-01-09 15:54:02.556953239,41.87283879328746,-87.65351464870021,5
2026-01-09 12:08:17.863993772,41.92624802866248,-87.67327666309107,3
2026-01-09 04:45:57.628529105,41.813780333245816,-87.71141550197736,3
2026-01-09 22:56:42.431382755,41.877429210653766,-87.76542488544027,3
2026-01-09 16:59:44.812652003,41.85856611987004,-87.52744883916733,4
2026-01-09 06:33:44.326263744,41.83762568405537,-87.5771164852655,2
2026-01-09 11:32:49.035992336,41.8472853455904,-87.63116111651954,3
2026-01-09 08:39:34.032506473,41.89423987320467,-87.69880512964914,4
2026-01-09 18:02:33.853277539,41.894614497280834,-87.64250402815267,2
2026-01-09 10:31:54.195035688,41.97797570889024,-87.62185920961585,1
2026-01-09 15:25:55.063776647,41.92288026216572,-87.74964800157339,4
2026-01-09 00:22:45.599990027,41.78137346321435,-87.70588083501065,6
2026-01-10 05:24:15.350351519,41.90586801142543,-87.61123650579059,3
2026-01-10 06:26:02.553056495,41.91556114636005,-87.73104086166481,5
2026-01-10 04:04:30.717733961,41.946292516246636,-87.64399952947912,3
2026-01-10 04:12:39.938104433,41.79974708748823,-87.67326055116449,5
2026-01-10 16:15:54.024288866,41.91855606554952,-87.63854862748533,2
2026-01-10 10:19:08.289111364,41.82075839589163,-87.68621327253554,3
2026-01-10 00:06:12.019017687,41.79874508496009,-87.62829227732703,5
2026-01-10 04:59:31.033568410,41.929539045987276,-87.76265124226258,1
2026-01-10 09:29:08.274084768,41.87044870618969,-87.59678785023841,1
2026-01-10 09:50:28.215189455,41.7970543240846,-87.77046059850514,2
2026-01-10 22:09:37.178011510,41.8087778873365,-87.71439818218504,5
2026-01-10 11:14:15.193451925,41.956988410246595,-87.69385562614269,2
2026-01-10 19:06:19.622674875,41.807011817532775,-87.64854132649936,2
2026-01-10 06:06:48.529450149,41.86721576532827,-87.65282805554247,2
2026-01-10 20:19:12.378763912,41.88202993530575,-87.67048429170961,2
2026-01-10 18:47:23.015688436,41.8943006262095,-87.67541140531713,2
2026-01-10 20:49:05.393811295,41.936875328825444,-87.6182547329339,4
2026-01-10 18:44:24.433830445,41.81710621275793,-87.67964619289633,2
2026-01-10 17:59:04.087250794,41.9323257580465,-87.73571321891818,5
2026-01-10 12:07:35.926086123,41.85505693411176,-87.59089635932568,2
2026-01-10 16:16:16.768059891,41.936576907364696,-87.64051931014083,4
2026-01-10 11:22:27.788531929,41.866277679001776,-87.72383062543513,7
2026-01-10 18:54:25.302295198,41.93766948201458,-87.6715727230948,3
2026-01-10 14:33:09.749394622,41.87363397986497,-87.7256831425166,4
2026-01-10 05:17:01.641795558,41.896326251899644,-87.67336090586207,1
2026-01-11 09:30:52.090735519,41.93952104061401,-87.66817020345326,3
2026-01-11 21:15:24.926762162,41.92175283000464,-87.66188868029312,4
2026-01-11 00:39:08.536334191,41.815647001466104,-87.60518727905924,3
2026-01-11 10:47:19.585633072,41.82170234882472,-87.65940408042296,4
2026-01-11 23:20:10.715821462,41.891090392840276,-87.56830469841248,5
2026-01-11 05:04:57.114923489,41.884429835513885,-87.66482082140837,2
2026-01-11 23:45:20.713179301,41.93046576430369,-87.7136611697871,1
2026-01-11 12:31:51.608026832,41.93446773808213,-87.62394376045027,6
2026-01-11 19:07:03.797454952,41.806001063218005,-87.66079064452965,3
2026-01-11 16:27:54.708725309,41.88366752146991,-87.65311799086402,3
2026-01-11 16:32:01.085491936,41.8393674071869,-87.66441978228265,3
2026-01-11 14:55:28.879448535,41.847152672370434,-87.66918225361289,3
2026-01-11 16:38:41.896572292,41.99148221019497,-87.69164302191594,1
2026-01-11 10:43:26.875984582,41.83921970361259,-87.66760495061534,1
2026-01-11 17:49:47.105171738,41.87088578107399,-87.70280310510319,2
2026-01-11 12:41:16.011292556,41.85553077745178,-87.62547894148499,5
2026-01-11 12:22:35.394688298,41.82202844769914,-87.5420586841916,1
2026-01-11 04:20:28.414779828,41.756281216837635,-87.68880495871954,4
2026-01-11 10:22:00.105110441,41.92887576082415,-87.72930013393494,1
2026-01-11 13:40:46.522870524,41.86306177075767,-87.74092971132407,1
2026-01-11 07:49:46.994490974,41.87069637977262,-87.66360828552551,2
2026-01-11 18:08:46.447962390,41.86287866185717,-87.65437893570208,4
2026-01-11 06:00:37.418693635,41.92613671537973,-87.7469689318029,2
2026-01-11 12:41:06.005380627,41.8866088471596,-87.65752762451035,7
2026-01-11 07:42:01.446399405,41.83411787863163,-87.58937233637994,6
2026-01-11 17:58:48.647192062,41.89883081425134,-87.5950803019711,3
2026-01-11 04:31:44.734946498,41.83306539081437,-87.66503924576583,1
2026-01-11 00:30:27.879386972,41.80323134149528,-87.70841780498593,3
2026-01-12 13:57:41.238543632,41.863133104612416,-87.58947314109422,1
2026-01-12 10:40:21.045620128,41.86966741232998,-87.56717539613678,2
2026-01-12 04:17:11.400780230,41.82386946887819,-87.54504921580234,3
2026-01-12 15:50:22.811502086,41.91202619757001,-87.65204669016772,2
2026-01-12 08:37:55.167772795,41.84729036300047,-87.70146192884347,4
2026-01-12 10:32:25.023540992,41.796795775568675,-87.58630871970664,3
2026-01-12 11:24:01.939161976,41.891436808398836,-87.69361358376608,4
2026-01-12 05:21:58.203723690,41.82125387092948,-87.759161382553,1
2026-01-12 04:49:56.494766154,41.8005490293826,-87.60261887462127,3
2026-01-12 18:18:44.867241511,41.90824684718776,-87.63760156368991,3
2026-01-12 20:23:41.786690355,41.85460817457507,-87.60367249984256,3
2026-01-12 17:45:16.130295315,41.93761528517551,-87.81265795392117,3
2026-01-12 23:16:01.221633890,41.82341314691417,-87.56818565522076,4
2026-01-12 11:08:02.885519908,41.827238782944924,-87.57782648794849,2
2026-01-12 20:26:28.796589817,41.83494071688279,-87.55218940189243,3
2026-01-12 02:07:17.957916538,41.844236290799536,-87.67789713044611,5
2026-01-12 11:24:26.405385143,41.84049195659663,-87.6843461733162,1
2026-01-12 10:42:48.052121216,41.880920578358484,-87.61507773946029,4
2026-01-12 21:14:32.034182795,41.81796517070495,-87.64698196815192,1
2026-01-12 01:08:12.984581427,41.84607549640723,-87.64605361762426,2
2026-01-13 14:44:42.959604640,41.917927201526005,-87.64395005462886,2
2026-01-13 00:19:50.363497405,41.81108218959894,-87.58360858641669,1
2026-01-13 12:43:50.117917706,41.95685414138044,-87.60047988853196,3
2026-01-13 02:24:24.831229989,41.838801169603435,-87.6471925369285,3
2026-01-13 14:25:58.606706900,41.89763625130445,-87.59708060428198,1
2026-01-13 10:40:42.622552733,41.88249338185404,-87.60627934375806,5
2026-01-13 10:51:36.685283706,41.899800491172506,-87.6146887350823,3
2026-01-13 01:14:28.736879976,41.9375392057177,-87.59225946570423,4
2026-01-13 10:10:03.802415572,41.95761094028109,-87.62024213297022,2
2026-01-13 20:37:43.460412325,41.901930148366205,-87.62891919160663,3
2026-01-13 07:14:01.015012624,41.80450938243379,-87.59589079727142,5
2026-01-13 16:11:43.821807867,41.85825430793811,-87.62297511079083,3
2026-01-13 08:40:16.224860871,41.89282964212792,-87.57444161663273,3
2026-01-13 00:56:07.818219224,41.82838324457525,-87.5901734460071,3
2026-01-13 19:21:59.980984188,41.81686476111748,-87.5602630250574,3
2026-01-13 12:27:36.049096597,41.85345701155523,-87.7384127992652,5
2026-01-13 22:15:50.549972044,41.86264888174019,-87.64017226494661,2
2026-01-13 05:45:57.509131361,41.86829978510775,-87.65032917344392,1
2026-01-13 09:14:38.492507555,41.86502190494668,-87.62641019848041,2
2026-01-13 18:21:14.977837380,41.89610895840603,-87.63419411905906,8
2026-01-14 23:51:44.857079707,41.91733443580659,-87.577550633778,2
2026-01-14 18:29:04.152431977,41.89093293653562,-87.73266915372977,2
2026-01-14 06:37:19.819952326,41.85249692903405,-87.54574708838122,2
2026-01-14 09:25:32.305045591,41.8976227466027,-87.60001941793956,2
2026-01-14 07:52:02.587067960,41.86513953703425,-87.6260381018058,3
2026-01-14 03:38:35.669738011,41.880310850145015,-87.67834755909647,2
2026-01-14 23:16:28.264410999,41.98842626535702,-87.66122636671248,3
2026-01-14 12:38:06.151830865,41.85919803541343,-87.6103546466608,2
2026-01-14 13:31:57.711659921,41.92041520311539,-87.61065430995859,4
2026-01-14 12:17:37.792703612,41.84212592270108,-87.67145582573488,3
2026-01-14 22:29:21.243609931,41.87492456627809,-87.58591045552355,1
2026-01-14 03:45:03.570217428,41.88931486535908,-87.59374244291801,4
2026-01-14 02:44:11.258131305,41.8309023237639,-87.55173049908088,3
2026-01-14 10:51:31.700289723,41.792638694804495,-87.67410259485263,2
2026-01-14 00:55:48.115044056,41.86311734679723,-87.70279622291737,4
2026-01-14 22:47:47.159224730,41.85942955315881,-87.50253139584198,2
2026-01-14 08:50:24.935787428,41.79107485054861,-87.62875992225092,2
2026-01-14 08:51:11.092095717,41.90554914370385,-87.58623409831323,1
2026-01-14 15:02:48.682213348,41.87994027495485,-87.61941957162087,2
2026-01-14 23:11:19.906831810,41.867342541711444,-87.6786034247408,4
2026-01-14 10:17:54.142494943,41.86338261382364,-87.65716937176693,2
2026-01-14 13:29:17.592695191,41.917619673848314,-87.57102487953064,2
2026-01-14 18:06:34.873525984,41.87879491046663,-87.62912333820289,5
2026-01-14 13:20:54.841643328,41.83839782291506,-87.69577950075066,1
2026-01-14 07:00:55.717352351,41.87383658006699,-87.65930361160805,6
2026-01-14 17:29:00.833300326,41.908440635764755,-87.65208990413248,4
2026-01-14 14:21:21.704835522,41.87883064965342,-87.64082056655273,9
2026-01-15 18:20:16.171015599,41.86835100569402,-87.60114335621459,2
2026-01-15 01:36:26.900334603,41.78578314944398,-87.65712887493129,1
2026-01-15 04:45:17.372858004,41.90966373650608,-87.57529640216397,3
2026-01-15 10:16:53.124600702,41.850773110348584,-87.74884859338775,4
2026-01-15 04:05:15.569212862,41.89625046238573,-87.58795070128474,3
2026-01-15 20:42:04.129955279,41.935174038405165,-87.55763795160783,3
2026-01-15 01:21:03.353441644,41.840599913187575,-87.66024403458403,1
2026-01-15 12:00:57.096633133,41.83359896251182,-87.79556053034042,4
2026-01-15 11:27:48.853691104,41.94265145275921,-87.6141147752362,2
2026-01-15 08:47:52.603886317,41.88089696750662,-87.60003275751468,3
2026-01-15 06:01:13.689839002,41.86458015289523,-87.60463210642881,2
2026-01-15 16:39:09.446475657,41.758930564852136,-87.5987978308811,3
